word,pop,hip hop,not available,rock,metal,other,country,jazz,electronic,folk,r b,indie
legit,0.3352815499966707,19.389589543564796,1.4550530369271835,2.01809976556533,0.4153639443479606,0.40496778967117336,0.4447062944528192,0.0,0.0,0.0,0.06600603115622114,0.0
legs,19.788383761138366,38.653706532201156,15.150305999968026,99.87814618278273,21.30435868732789,4.232901915141539,6.31668812724458,1.813422146663244,5.865935844019678,1.8279075774302498,1.977545179786305,4.195810666655452
leisure,2.424716759280828,3.480106626980263,1.174763981463808,9.688933759425348,1.3334606134058005,0.5393649896522814,0.19702774453703703,0.7679304412293249,0.8194392299160921,0.17528522777231048,0.3713492996798191,0.04676717093120177
lemme,14.155093203661936,29.902909962091726,5.75133285407551,9.100397243396033,0.6209860671389063,1.121894541068964,0.6836005217073211,0.6403991233151606,2.0943572351643005,0.10519930001783745,2.06584247683889,0.15880404645214274
lemon,7.197641537812722,7.669199659915403,2.5387850262964076,14.815003769543369,0.21533008684185184,0.5750946158661447,2.349444491317421,2.425525202412416,0.8485875241255962,0.37533049296199866,0.2136063861767608,0.41015979022950916
lemonade,4.606472042387213,4.910985989143924,3.1014311545321607,10.312037742901868,0.0,1.0065778680444686,1.420746401232025,0.9575813706563309,0.11536139898898608,0.21863044974207324,0.24080292572267845,0.7748598111884122
lend,11.66466524642992,7.151256366437279,6.378732979143808,39.66703882893584,9.741868773053076,1.5501387707566252,5.2871282154936905,3.2991995253623094,2.4059164782062155,1.3720818804172537,1.3617797621413892,1.12723314923397
length,4.033958094320938,5.173274720663247,2.4417436857132375,17.30935297986069,4.16090417946192,0.5566204444150578,1.5390744327187105,0.6140016196956763,0.42926849351752616,0.6707093318240435,0.0,0.4486163024171979
lennon,2.3813232832241895,2.2779837816598434,0.9056663666263248,7.846580887451077,0.3951949537487589,0.0,0.5099185512753008,0.11789459725453535,0.0,0.0,0.0,0.3173909201553433
lens,1.8275193647361079,7.375742276886245,0.21847785141501028,7.9260218611057995,4.471132218688896,0.17212828421159246,0.42251251996128514,0.11020075460172998,0.6413905347346527,0.21501122876699236,0.0,0.6261909881042679
